inventory_id,dealer_id,product_id,stock_level,reorder_threshold,last_restock_date,last_sold_date,location,daily_consumption_rate,avg_monthly_demand,supplier_lead_time,order_quantity,days_since_restock,days_since_last_sold,safety_stock_level,historical_sales,stock_reorder_flag,stock_value
9543,158,7153,256,12,2025-02-14 06:08:32.863266,2025-02-20 06:08:32.938704,Distribution Hub,2.71,81,27,96,8,2,109,2487,0,6484.07
9544,189,3794,212,74,2024-12-15 06:08:32.863271,2025-02-21 06:08:32.938709,Store Y,2.5,75,22,157,69,1,82,4180,0,6932.75
9545,470,8612,188,24,2024-12-13 06:08:32.863277,2025-01-15 06:08:32.938716,Store Y,2.62,78,23,24,71,38,90,323,0,4177.65
9546,430,2097,130,59,2024-12-20 06:08:32.863282,2025-01-13 06:08:32.938724,Store Y,3.39,101,14,189,64,40,71,4384,0,10081.16
9547,293,2638,346,29,2025-01-09 06:08:32.863288,2024-12-31 06:08:32.938733,Distribution Hub,4.85,145,15,127,44,53,109,606,0,21641.59
9548,222,9455,299,12,2025-02-10 06:08:32.863297,2025-01-24 06:08:32.938742,Warehouse B,4.44,133,13,165,12,29,86,2896,0,21123.65
9549,235,1160,390,70,2025-02-18 06:08:32.863306,2025-01-17 06:08:32.938751,Warehouse B,4.44,133,9,76,4,36,59,2271,0,22011.36
9550,238,6906,288,24,2025-01-13 06:08:32.863315,2025-02-06 06:08:32.938759,Store X,3.67,110,10,140,40,16,55,2176,0,20109.43
9551,328,9502,136,68,2025-02-03 06:08:32.863324,2025-02-20 06:08:32.938768,Store Y,0.58,17,7,194,19,2,6,3475,0,9921.2
9552,373,9418,29,63,2024-12-30 06:08:32.863333,2025-02-14 06:08:32.938773,Store X,2.48,74,17,64,54,8,63,4504,1,2237.62
9553,149,9464,145,69,2025-02-21 06:08:32.863342,2025-02-15 06:08:32.938778,Store Y,2.8,84,10,149,1,7,42,2942,0,11437.62
9554,497,8081,311,46,2025-02-09 06:08:32.863350,2025-02-14 06:08:32.938785,Store X,4.29,128,15,66,13,8,96,370,0,9669.01
9555,217,5412,473,30,2025-01-03 06:08:32.863359,2024-12-29 06:08:32.938794,Warehouse A,4.65,139,20,45,50,55,139,1475,0,13195.32
9556,301,4157,467,32,2024-12-31 06:08:32.863365,2025-02-06 06:08:32.938803,Distribution Hub,2.53,75,15,145,53,16,56,101,0,34401.48
9557,492,3338,485,27,2025-01-11 06:08:32.863373,2025-01-30 06:08:32.938811,Store Y,1.85,55,14,18,42,23,38,2831,0,47705.9
9558,494,6588,104,26,2025-01-28 06:08:32.863386,2025-02-15 06:08:32.938825,Store Y,2.02,60,20,172,25,7,60,4864,0,7680.82
9559,290,2601,286,40,2025-01-09 06:08:32.863396,2025-01-01 06:08:32.938831,Store Y,3.1,93,28,135,44,52,130,754,0,15178.18
9560,463,6888,455,73,2024-12-23 06:08:32.863405,2025-02-09 06:08:32.938839,Distribution Hub,1.74,52,18,97,61,13,46,2286,0,15466.85
9561,422,4718,190,57,2024-12-03 06:08:32.863410,2024-12-31 06:08:32.938848,Warehouse A,4.6,138,20,172,81,53,138,3469,0,3335.05
9562,280,6546,470,35,2025-02-01 06:08:32.863415,2025-02-07 06:08:32.938858,Warehouse B,2.38,71,21,148,21,15,74,2733,0,28343.34
9563,177,2925,177,31,2025-01-02 06:08:32.863421,2025-02-05 06:08:32.938864,Distribution Hub,4.96,148,28,129,51,17,208,1134,0,2279.24
9564,174,9758,344,54,2024-12-08 06:08:32.863425,2025-01-05 06:08:32.938869,Warehouse A,0.99,29,12,143,76,48,17,3425,0,32005.06
9565,394,3915,238,45,2024-12-04 06:08:32.863431,2025-01-30 06:08:32.938874,Store X,1.35,40,27,162,80,23,54,2127,0,2642.56
9566,380,7898,0,73,2025-01-01 06:08:32.863437,2025-01-15 06:08:32.938879,Store Y,2.8,84,8,10,52,38,33,3821,1,0.0
9567,120,9443,109,44,2024-12-21 06:08:32.863442,2025-01-02 06:08:32.938884,Store Y,4.41,132,21,18,63,51,138,2874,0,8407.13
9568,493,6652,337,84,2024-11-30 06:08:32.863447,2025-01-07 06:08:32.938893,Warehouse B,2.09,62,14,134,84,46,43,1576,0,30133.67
9569,270,4501,274,91,2024-12-30 06:08:32.863456,2025-01-27 06:08:32.938903,Store X,4.27,128,6,129,54,26,38,689,0,6112.64
9570,114,8274,370,36,2025-02-12 06:08:32.863464,2025-01-26 06:08:32.938912,Warehouse A,2.41,72,16,86,10,27,57,4963,0,3691.01
9571,310,2602,381,77,2024-11-27 06:08:32.863473,2025-02-16 06:08:32.938921,Store X,4.34,130,23,38,87,6,149,788,0,6808.46
9572,147,8359,233,26,2024-12-25 06:08:32.863478,2025-01-20 06:08:32.938927,Store X,1.75,52,25,55,59,33,65,4088,0,16973.32
9573,185,1513,63,79,2025-02-14 06:08:32.863483,2025-01-27 06:08:32.938932,Warehouse B,2.62,78,23,41,8,26,90,1602,1,5638.74
9574,248,9633,243,20,2025-01-02 06:08:32.863488,2025-01-20 06:08:32.938937,Warehouse A,1.75,52,12,168,51,33,31,4219,0,17748.34
9575,287,9192,52,14,2025-02-17 06:08:32.863493,2025-01-15 06:08:32.938942,Warehouse B,1.47,44,10,113,5,38,22,4790,0,2068.54
9576,471,7501,261,67,2024-12-08 06:08:32.863498,2025-02-04 06:08:32.938948,Warehouse A,2.4,72,23,115,76,18,82,1685,0,16291.29
9577,405,1902,16,91,2025-01-11 06:08:32.863504,2025-02-17 06:08:32.938957,Distribution Hub,2.01,60,22,128,42,5,66,3111,1,854.0
9578,250,6719,301,66,2024-12-06 06:08:32.863508,2025-01-24 06:08:32.938966,Distribution Hub,4.04,121,18,15,78,29,109,4063,0,16396.34
9579,240,9148,492,98,2025-02-10 06:08:32.863514,2025-01-26 06:08:32.938975,Store Y,3.86,115,7,166,12,27,40,4642,0,41051.34
9580,168,3321,455,83,2025-01-29 06:08:32.863519,2025-02-11 06:08:32.938984,Warehouse B,2.11,63,22,168,24,11,69,1689,0,43578.54
9581,359,1855,373,89,2025-01-08 06:08:32.863524,2025-02-08 06:08:32.938990,Distribution Hub,4.97,149,23,153,45,14,171,4048,0,33308.03
9582,433,2017,233,83,2024-12-31 06:08:32.863529,2025-01-09 06:08:32.938995,Store X,4.88,146,29,129,53,44,212,2378,0,17954.83
9583,108,6279,72,83,2024-12-31 06:08:32.863534,2025-01-15 06:08:32.939000,Store X,4.63,138,19,113,53,38,131,559,1,3491.58
9584,220,8712,356,94,2025-02-05 06:08:32.863539,2025-01-15 06:08:32.939006,Distribution Hub,3.14,94,20,141,17,38,94,922,0,9831.6
9585,470,5680,438,23,2024-12-19 06:08:32.863544,2025-02-08 06:08:32.939011,Warehouse B,2.36,70,21,102,65,14,74,3435,0,17842.65
9586,200,8072,90,81,2024-12-26 06:08:32.863549,2024-12-27 06:08:32.939016,Store Y,1.91,57,7,137,58,57,20,1894,0,7840.23
9587,248,7624,483,10,2025-01-16 06:08:32.863554,2025-01-18 06:08:32.939021,Store X,0.57,17,27,145,37,35,23,3935,0,2767.62
9588,245,1195,5,25,2024-12-09 06:08:32.863559,2025-02-20 06:08:32.939027,Store Y,3.34,100,22,113,75,2,110,514,1,177.6
9589,452,5694,197,35,2025-01-11 06:08:32.863564,2025-02-22 06:08:32.939032,Store X,2.99,89,17,74,42,0,76,930,0,10130.86
9590,342,5651,364,58,2024-12-14 06:08:32.863569,2025-02-16 06:08:32.939037,Warehouse A,3.33,99,16,116,70,6,79,853,0,3206.37
9591,340,7991,195,51,2024-12-05 06:08:32.863574,2025-02-14 06:08:32.939042,Distribution Hub,3.09,92,23,46,79,8,106,3267,0,2912.62
9592,436,3697,469,79,2025-01-13 06:08:32.863579,2025-02-22 06:08:32.939047,Warehouse B,1.12,33,26,96,40,0,43,614,0,33888.87
9593,142,2057,295,75,2025-01-30 06:08:32.863585,2025-02-18 06:08:32.939053,Store X,3.63,108,6,167,23,4,32,3888,0,27914.51
9594,194,6207,346,62,2025-01-30 06:08:32.863590,2025-01-07 06:08:32.939058,Distribution Hub,2.12,63,5,161,23,46,15,1029,0,23901.47
9595,325,3792,484,18,2025-01-04 06:08:32.863595,2025-01-18 06:08:32.939063,Store Y,2.82,84,14,180,49,35,59,2072,0,13254.94
9596,105,1420,321,78,2024-12-08 06:08:32.863600,2025-02-13 06:08:32.939070,Warehouse B,2.15,64,22,148,76,9,70,1044,0,10684.66
9597,313,3814,136,49,2025-02-15 06:08:32.863605,2025-02-21 06:08:32.939078,Warehouse B,0.6,18,16,88,7,1,14,4180,0,8519.42
9598,305,3840,266,65,2025-01-16 06:08:32.863610,2025-01-31 06:08:32.939087,Distribution Hub,4.44,133,17,198,37,22,113,3842,0,26241.85
9599,166,2031,403,14,2025-02-06 06:08:32.863615,2025-01-15 06:08:32.939095,Distribution Hub,1.17,35,8,117,16,38,14,4669,0,27021.23
9600,495,8639,115,65,2025-01-15 06:08:32.863620,2025-01-25 06:08:32.939100,Distribution Hub,3.12,93,25,119,38,28,117,1195,0,1484.5
9601,199,2491,42,81,2025-01-13 06:08:32.863625,2024-12-29 06:08:32.939105,Warehouse A,4.47,134,5,47,40,55,33,888,1,899.25
9602,111,5975,230,14,2025-01-24 06:08:32.863630,2025-02-04 06:08:32.939111,Warehouse A,1.5,45,8,185,29,18,18,4590,0,16730.18
9603,336,5947,57,78,2025-02-05 06:08:32.863635,2025-01-16 06:08:32.939116,Warehouse B,2.35,70,25,163,17,37,88,1766,1,4308.9
9604,421,1509,205,61,2025-02-02 06:08:32.863640,2025-01-07 06:08:32.939121,Distribution Hub,2.2,66,24,137,20,46,79,2842,0,2527.12
9605,357,2859,409,90,2025-01-28 06:08:32.863645,2025-02-03 06:08:32.939126,Warehouse A,0.9,27,22,118,25,19,29,1580,0,24518.2
9606,498,6061,293,82,2024-12-24 06:08:32.863650,2025-02-11 06:08:32.939132,Warehouse B,2.41,72,21,33,60,11,75,4518,0,24300.4
9607,436,2858,93,42,2025-01-15 06:08:32.863655,2025-02-12 06:08:32.939137,Store X,2.66,79,24,91,38,10,95,2631,0,2153.13
9608,234,6607,35,31,2024-12-21 06:08:32.863661,2025-01-19 06:08:32.939142,Distribution Hub,0.62,18,18,82,63,34,16,3668,0,2520.7
9609,321,3065,229,94,2025-01-14 06:08:32.863666,2025-01-02 06:08:32.939147,Warehouse A,2.7,81,6,105,39,51,24,122,0,10105.66
9610,255,3966,226,24,2024-12-20 06:08:32.863671,2024-12-25 06:08:32.939153,Warehouse B,0.92,27,18,149,64,59,24,4213,0,15212.58
9611,241,7773,182,74,2024-12-01 06:08:32.863676,2025-01-05 06:08:32.939158,Distribution Hub,4.52,135,14,114,83,48,94,1051,0,10589.95
9612,257,8892,261,80,2025-02-01 06:08:32.863681,2025-02-16 06:08:32.939163,Warehouse B,3.43,102,29,154,21,6,149,1363,0,24557.98
9613,425,5442,130,32,2025-01-21 06:08:32.863686,2025-01-31 06:08:32.939169,Store X,0.75,22,24,190,32,22,27,2997,0,2594.99
9614,470,4204,64,15,2025-01-25 06:08:32.863691,2024-12-30 06:08:32.939174,Warehouse B,4.22,126,7,23,28,54,44,694,0,1610.72
9615,443,1575,379,93,2025-02-10 06:08:32.863696,2025-01-04 06:08:32.939179,Warehouse B,2.13,63,19,162,12,49,60,4275,0,8281.41
9616,361,1198,447,67,2024-12-05 06:08:32.863701,2025-02-06 06:08:32.939185,Store X,1.52,45,11,22,79,16,25,592,0,31987.26
9617,382,8423,185,35,2024-11-29 06:08:32.863706,2025-01-06 06:08:32.939190,Store Y,1.64,49,19,46,85,47,46,3128,0,4168.96
9618,437,2365,116,21,2024-12-04 06:08:32.863712,2024-12-28 06:08:32.939195,Distribution Hub,3.19,95,23,19,80,56,110,4743,0,5155.83
9619,443,8834,185,86,2025-01-30 06:08:32.863717,2025-02-21 06:08:32.939200,Store X,0.87,26,16,127,23,1,20,4480,0,16493.49
9620,328,2998,273,86,2025-02-07 06:08:32.863723,2025-02-18 06:08:32.939205,Store X,0.76,22,28,82,15,4,31,1198,0,8577.18
9621,475,6350,150,11,2025-02-10 06:08:32.863732,2025-02-02 06:08:32.939211,Distribution Hub,3.32,99,25,144,12,20,124,4860,0,2882.79
9622,379,7444,351,41,2025-02-18 06:08:32.863740,2025-02-10 06:08:32.939216,Warehouse B,4.92,147,8,151,4,12,59,2682,0,19535.54
9623,457,2016,412,59,2025-01-18 06:08:32.863750,2025-02-12 06:08:32.939221,Warehouse A,2.68,80,5,133,35,10,20,4687,0,27714.47
9624,389,4618,150,70,2024-12-23 06:08:32.863758,2025-01-30 06:08:32.939226,Distribution Hub,2.36,70,9,109,61,23,31,803,0,7821.13
9625,267,1025,383,20,2025-01-26 06:08:32.863767,2025-01-21 06:08:32.939231,Store X,4.76,142,13,127,27,32,92,4143,0,21798.27
9626,146,4724,35,77,2025-01-20 06:08:32.863776,2025-01-27 06:08:32.939237,Warehouse B,1.58,47,12,14,33,26,28,1198,1,816.11
9627,302,4458,325,43,2025-02-09 06:08:32.863785,2024-12-30 06:08:32.939242,Store Y,1.58,47,18,22,13,54,42,4013,0,10725.43
9628,313,7593,464,89,2025-01-16 06:08:32.863794,2025-01-19 06:08:32.939247,Warehouse B,4.57,137,18,29,37,34,123,248,0,31375.88
9629,345,9662,465,98,2025-01-09 06:08:32.863802,2025-02-05 06:08:32.939253,Warehouse A,3.41,102,8,37,44,17,40,3525,0,37957.42
9630,123,8280,94,17,2025-02-20 06:08:32.863808,2025-02-02 06:08:32.939258,Warehouse B,0.74,22,29,124,2,20,32,3563,0,3691.64
9631,420,9069,133,17,2025-01-15 06:08:32.863814,2025-02-19 06:08:32.939263,Warehouse A,3.53,105,11,189,38,3,58,2359,0,9627.97
9632,373,5746,161,24,2025-01-16 06:08:32.863819,2025-01-13 06:08:32.939268,Store Y,4.19,125,6,176,37,40,37,1204,0,3827.5
9633,143,8589,43,14,2024-12-25 06:08:32.863824,2025-01-22 06:08:32.939277,Store Y,1.73,51,15,132,59,31,38,2570,0,1429.79
9634,431,7978,299,28,2024-12-15 06:08:32.863829,2025-01-11 06:08:32.939286,Warehouse B,2.22,66,11,30,69,42,36,4173,0,1680.09
9635,412,4041,282,83,2025-02-04 06:08:32.863834,2025-01-05 06:08:32.939295,Distribution Hub,1.39,41,24,26,18,48,50,3010,0,7306.92
9636,462,8765,355,18,2025-01-05 06:08:32.863839,2025-02-12 06:08:32.939304,Distribution Hub,3.35,100,25,119,48,10,125,2346,0,27467.28
9637,255,6404,239,66,2024-12-03 06:08:32.863845,2025-02-20 06:08:32.939312,Distribution Hub,3.49,104,21,34,81,2,109,2050,0,3121.87
9638,479,1571,51,63,2024-12-18 06:08:32.863850,2025-01-03 06:08:32.939317,Store Y,0.81,24,19,83,66,50,23,3556,1,632.74
9639,298,9796,425,38,2025-01-04 06:08:32.863855,2025-01-02 06:08:32.939325,Warehouse A,3.55,106,8,28,49,51,42,3057,0,27938.49
9640,261,5980,280,28,2024-12-26 06:08:32.863860,2024-12-30 06:08:32.939334,Store X,3.46,103,6,125,58,54,31,4603,0,14707.82
9641,494,9573,73,86,2025-01-18 06:08:32.863865,2025-02-02 06:08:32.939342,Warehouse B,0.66,19,13,20,35,20,12,2732,1,5736.59
9642,333,2236,294,55,2024-12-06 06:08:32.863870,2025-01-11 06:08:32.939352,Warehouse A,3.0,90,16,41,78,42,72,2693,0,12389.99
9643,262,3380,237,89,2024-12-08 06:08:32.863876,2024-12-27 06:08:32.939358,Store X,3.26,97,28,19,76,57,136,3181,0,13840.09
9644,215,8177,166,71,2024-12-26 06:08:32.863881,2025-02-09 06:08:32.939363,Store Y,2.44,73,23,124,58,13,84,946,0,15666.34
9645,192,2517,139,69,2025-02-15 06:08:32.863886,2025-02-17 06:08:32.939368,Store X,4.56,136,27,53,7,5,184,2772,0,12177.39
9646,141,2533,138,14,2025-02-13 06:08:32.863891,2025-01-03 06:08:32.939373,Store Y,1.98,59,27,102,9,50,80,1134,0,8576.26
9647,383,6887,368,42,2024-12-15 06:08:32.863896,2025-01-01 06:08:32.939378,Store Y,0.8,24,26,102,69,52,31,4166,0,18603.72
9648,478,8859,234,92,2025-02-18 06:08:32.863901,2025-01-25 06:08:32.939384,Warehouse A,3.52,105,23,123,4,28,121,2016,0,2249.83
9649,309,4489,2,64,2025-01-21 06:08:32.863907,2025-01-23 06:08:32.939389,Distribution Hub,3.22,96,29,87,32,30,140,2507,1,110.22
9650,305,5642,255,28,2025-02-17 06:08:32.863912,2025-01-07 06:08:32.939394,Distribution Hub,4.95,148,29,196,5,46,215,3329,0,12628.97
9651,319,3150,370,26,2024-12-28 06:08:32.863919,2025-01-26 06:08:32.939400,Warehouse A,1.54,46,26,11,56,27,60,4922,0,34542.37
9652,379,6319,277,97,2024-12-28 06:08:32.863928,2025-01-11 06:08:32.939409,Warehouse B,2.28,68,7,21,56,42,23,1264,0,12043.18
9653,235,4766,3,51,2025-01-09 06:08:32.863936,2025-01-04 06:08:32.939419,Store Y,2.58,77,24,95,44,49,92,984,1,192.17
9654,205,5960,391,31,2024-12-12 06:08:32.863943,2025-01-18 06:08:32.939427,Warehouse B,4.38,131,9,74,72,35,59,2296,0,35930.87
9655,217,7061,269,48,2025-02-09 06:08:32.863948,2025-01-26 06:08:32.939435,Store Y,2.37,71,13,85,13,27,46,1569,0,6317.77
9656,336,6857,211,89,2025-02-18 06:08:32.863953,2025-02-04 06:08:32.939444,Store Y,3.97,119,23,85,4,18,136,1194,0,8587.18
9657,408,5487,215,36,2025-01-01 06:08:32.863958,2025-02-20 06:08:32.939453,Distribution Hub,1.21,36,13,77,52,2,23,4126,0,8522.71
9658,487,8750,269,85,2024-12-09 06:08:32.863966,2025-02-11 06:08:32.939463,Distribution Hub,2.34,70,25,26,75,11,87,4018,0,8590.9
9659,199,2077,475,55,2025-02-07 06:08:32.863975,2025-01-18 06:08:32.939471,Store Y,1.2,36,26,190,15,35,46,3751,0,41295.26
9660,360,2300,15,37,2024-12-02 06:08:32.863983,2025-01-30 06:08:32.939480,Distribution Hub,4.77,143,22,156,82,23,157,2682,1,1045.25
9661,404,7649,415,61,2024-11-30 06:08:32.863992,2025-02-11 06:08:32.939489,Distribution Hub,1.3,39,20,131,84,11,39,787,0,40519.39
9662,453,8181,63,74,2025-02-21 06:08:32.864001,2025-01-30 06:08:32.939498,Store X,2.39,71,6,138,1,23,21,1468,1,5216.31
9663,385,9138,238,48,2024-12-19 06:08:32.864006,2025-02-22 06:08:32.939507,Store X,0.87,26,16,61,65,0,20,1650,0,21153.79
9664,427,3529,459,27,2025-02-11 06:08:32.864012,2025-01-26 06:08:32.939516,Store Y,4.65,139,22,26,11,27,153,3568,0,4079.94
9665,202,4260,15,96,2024-12-23 06:08:32.864016,2025-02-07 06:08:32.939525,Distribution Hub,3.31,99,27,195,61,15,134,3941,1,100.45
9666,162,1363,51,31,2024-11-26 06:08:32.864022,2025-02-02 06:08:32.939533,Store X,4.83,144,15,71,88,20,108,1564,0,3460.58
9667,274,1845,18,77,2024-11-30 06:08:32.864027,2025-01-24 06:08:32.939543,Warehouse B,0.69,20,26,170,84,29,26,1491,1,1135.12
9668,381,4032,324,20,2024-12-21 06:08:32.864032,2025-01-20 06:08:32.939552,Store Y,1.29,38,27,79,63,33,52,201,0,2380.2
9669,392,2327,395,91,2025-01-15 06:08:32.864037,2025-01-28 06:08:32.939560,Store Y,2.21,66,7,61,38,25,23,4972,0,4635.22
9670,325,9583,92,73,2024-12-15 06:08:32.864042,2024-12-31 06:08:32.939570,Warehouse B,3.3,99,24,15,69,53,118,2568,0,4628.06
9671,106,4255,260,80,2025-01-08 06:08:32.864048,2025-01-19 06:08:32.939578,Store Y,1.98,59,26,105,45,34,77,936,0,21059.36
9672,226,6136,297,94,2024-12-10 06:08:32.864057,2025-01-23 06:08:32.939587,Distribution Hub,3.7,111,7,110,74,30,38,566,0,21874.13
9673,191,8108,16,66,2024-12-14 06:08:32.864066,2024-12-25 06:08:32.939596,Store X,1.24,37,19,73,70,59,35,3449,1,877.21
9674,289,4237,110,44,2024-12-16 06:08:32.864074,2025-02-07 06:08:32.939605,Warehouse A,3.2,96,16,102,68,15,76,2787,0,5220.33
9675,458,6668,327,46,2025-02-18 06:08:32.864084,2024-12-27 06:08:32.939614,Store X,2.29,68,5,68,4,57,17,4565,0,26039.85
9676,152,7312,359,59,2024-12-13 06:08:32.864093,2025-01-12 06:08:32.939625,Warehouse B,2.79,83,26,116,71,41,108,2846,0,12432.91
9677,341,9956,487,39,2025-01-05 06:08:32.864102,2025-01-25 06:08:32.939634,Warehouse A,3.06,91,15,31,48,28,68,4065,0,36305.12
9678,231,6465,93,26,2025-02-13 06:08:32.864112,2025-01-25 06:08:32.939641,Distribution Hub,0.77,23,6,78,9,28,6,1224,0,8557.51
9679,463,1498,9,42,2025-01-06 06:08:32.864119,2025-02-14 06:08:32.939646,Distribution Hub,4.66,139,27,139,47,8,188,4979,1,211.74
9680,211,7062,211,25,2024-11-29 06:08:32.864124,2025-02-09 06:08:32.939651,Store X,4.04,121,25,55,85,13,151,132,0,9321.5
9681,106,3944,236,24,2024-12-24 06:08:32.864129,2024-12-28 06:08:32.939656,Store Y,2.49,74,18,199,60,56,67,3380,0,10311.38
9682,329,8952,253,22,2025-01-01 06:08:32.864134,2025-02-15 06:08:32.939662,Store Y,2.96,88,5,61,52,7,22,1024,0,11708.26
9683,255,6856,15,12,2024-11-28 06:08:32.864139,2025-02-21 06:08:32.939667,Warehouse B,0.65,19,29,182,86,1,28,2522,0,162.35
9684,296,8838,488,33,2025-01-20 06:08:32.864144,2025-02-12 06:08:32.939672,Store Y,2.74,82,22,134,33,10,90,3758,0,35715.74
9685,422,7077,143,32,2024-12-26 06:08:32.864153,2025-02-21 06:08:32.939677,Distribution Hub,2.42,72,22,108,58,1,79,458,0,9209.73
9686,463,1135,41,68,2025-01-05 06:08:32.864162,2024-12-26 06:08:32.939682,Warehouse A,2.19,65,19,190,48,58,62,948,1,3580.26
9687,322,5033,2,64,2025-02-17 06:08:32.864171,2025-01-07 06:08:32.939687,Store X,4.17,125,8,45,5,46,50,3647,1,21.85
9688,466,7700,406,74,2024-11-29 06:08:32.864179,2025-02-05 06:08:32.939693,Store X,1.32,39,6,188,85,17,11,2362,0,22486.87
9689,349,5113,469,41,2025-01-26 06:08:32.864187,2025-02-18 06:08:32.939698,Store X,1.29,38,19,27,27,4,36,2940,0,11256.19
9690,182,7546,376,69,2025-01-12 06:08:32.864195,2024-12-25 06:08:32.939703,Store Y,2.85,85,17,21,41,59,72,4729,0,26135.14
9691,339,9396,155,39,2025-02-21 06:08:32.864228,2024-12-27 06:08:32.939708,Warehouse A,3.59,107,14,66,1,57,75,1304,0,12312.08
9692,479,5594,493,75,2025-01-02 06:08:32.864237,2024-12-28 06:08:32.939713,Store Y,0.6,18,19,123,51,56,17,1384,0,24842.14
9693,494,1561,172,27,2025-02-06 06:08:32.864246,2025-02-16 06:08:32.939718,Store Y,2.96,88,10,183,16,6,44,4790,0,4197.12
9694,459,6400,483,68,2025-01-21 06:08:32.864255,2025-01-31 06:08:32.939724,Distribution Hub,1.84,55,25,137,32,22,69,3873,0,30431.9
9695,422,8333,451,62,2025-01-06 06:08:32.864264,2025-02-04 06:08:32.939729,Distribution Hub,3.91,117,14,50,47,18,82,1521,0,8272.38
9696,362,4314,485,73,2025-01-30 06:08:32.864272,2025-02-04 06:08:32.939734,Store Y,2.61,78,7,130,23,18,27,2239,0,19670.53
9697,288,4960,23,39,2025-02-07 06:08:32.864280,2024-12-27 06:08:32.939739,Warehouse B,4.25,127,17,126,15,57,108,2438,1,1460.0
9698,465,3211,274,27,2025-01-27 06:08:32.864289,2025-01-06 06:08:32.939745,Warehouse B,2.29,68,22,29,26,47,75,4595,0,25933.63
9699,389,3371,74,14,2025-01-16 06:08:32.864299,2025-02-04 06:08:32.939754,Warehouse B,4.22,126,10,133,37,18,63,2440,0,5038.33
9700,461,7974,39,78,2024-11-25 06:08:32.864308,2025-01-05 06:08:32.939763,Store Y,3.72,111,18,121,89,48,100,3004,1,2544.7
9701,157,3681,301,17,2024-12-29 06:08:32.864317,2025-01-09 06:08:32.939771,Warehouse A,4.23,126,22,131,55,44,139,4306,0,22222.94
9702,108,3806,39,18,2025-02-20 06:08:32.864326,2024-12-25 06:08:32.939776,Warehouse B,4.16,124,15,157,2,59,93,676,0,824.13
9703,403,3255,61,41,2024-12-08 06:08:32.864339,2025-01-14 06:08:32.939782,Distribution Hub,2.69,80,24,106,76,39,96,4697,0,4567.35
9704,214,7382,237,23,2025-02-03 06:08:32.864348,2025-01-26 06:08:32.939787,Store X,2.16,64,19,147,19,27,61,836,0,6652.97
9705,309,5899,486,22,2025-01-21 06:08:32.864357,2025-02-12 06:08:32.939792,Store X,3.94,118,25,71,32,10,147,4335,0,36732.8
9706,140,4159,244,27,2024-11-27 06:08:32.864365,2025-01-04 06:08:32.939797,Store Y,2.13,63,17,73,87,49,54,930,0,21908.25
9707,403,6656,17,77,2024-12-15 06:08:32.864374,2025-02-12 06:08:32.939802,Store X,0.9,27,20,33,69,10,27,3287,1,915.55
9708,272,2452,139,31,2024-12-29 06:08:32.864382,2024-12-30 06:08:32.939808,Store Y,4.36,130,28,50,55,54,183,4327,0,831.41
9709,333,3322,397,29,2024-11-25 06:08:32.864391,2025-02-14 06:08:32.939813,Store X,2.29,68,16,170,89,8,54,3008,0,24604.38
9710,380,8097,494,24,2024-12-28 06:08:32.864400,2025-02-09 06:08:32.939818,Warehouse A,1.1,33,5,171,56,13,8,1401,0,18645.89
9711,471,2768,81,16,2025-01-24 06:08:32.864409,2025-01-20 06:08:32.939823,Warehouse A,3.41,102,27,196,29,33,138,1373,0,4640.49
9712,177,7096,188,86,2024-11-30 06:08:32.864418,2025-01-25 06:08:32.939831,Warehouse A,4.5,135,18,97,84,28,121,4813,0,8404.2
9713,207,6185,107,39,2025-01-17 06:08:32.864427,2025-01-05 06:08:32.939840,Warehouse A,4.37,131,26,88,36,48,170,2974,0,7260.6
9714,380,2169,233,14,2024-12-13 06:08:32.864434,2025-02-02 06:08:32.939849,Warehouse B,3.0,90,7,147,71,20,31,3635,0,8150.66
9715,138,5710,267,10,2024-11-28 06:08:32.864439,2025-01-06 06:08:32.939855,Distribution Hub,0.9,27,14,14,86,47,18,2639,0,10896.36
9716,218,7590,103,69,2024-12-02 06:08:32.864444,2024-12-27 06:08:32.939860,Warehouse A,3.63,108,14,174,82,57,76,4550,0,886.48
9717,434,1386,410,40,2024-12-31 06:08:32.864452,2025-02-18 06:08:32.939865,Warehouse B,3.24,97,5,127,53,4,24,346,0,7570.91
9718,435,3430,133,29,2024-11-29 06:08:32.864461,2025-01-21 06:08:32.939872,Store Y,1.45,43,22,40,85,32,47,400,0,5487.71
9719,126,2405,343,92,2024-11-28 06:08:32.864470,2025-02-14 06:08:32.939881,Store X,4.55,136,21,160,86,8,143,3309,0,1788.71
9720,203,1123,370,73,2025-01-14 06:08:32.864480,2025-02-20 06:08:32.939889,Store X,0.89,26,23,20,39,2,30,2182,0,2331.48
9721,173,4997,32,73,2024-12-08 06:08:32.864487,2025-02-09 06:08:32.939897,Warehouse B,2.18,65,5,83,76,13,16,534,1,2078.87
